mmsi,vessel_name,vessel_type,imo,callsign,timestamp,latitude,longitude,speed,course,heading,navigation_status,destination,draught,behavior_class
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T07:08:47+00:00,32.895481,29.868032,11.8,89.7,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T07:20:47+00:00,32.895503,29.87324,12.02,89.3,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T07:32:47+00:00,32.895558,29.878633,11.75,91.8,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T07:44:47+00:00,32.895419,29.883993,12.21,88.8,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T07:56:47+00:00,32.895517,29.889398,12.13,90.6,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T08:08:47+00:00,32.89547,29.894404,12.19,92.3,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T08:20:47+00:00,32.895288,29.899873,12.0,88.0,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T08:32:47+00:00,32.89545,29.905366,11.8,88.3,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T08:44:47+00:00,32.895584,29.910655,11.76,91.8,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T08:56:47+00:00,32.895443,29.915892,11.91,87.2,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T09:08:47+00:00,32.895662,29.921234,12.09,93.9,94,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T09:20:47+00:00,32.895348,29.926724,12.2,87.5,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T09:32:47+00:00,32.89554,29.931931,12.08,90.0,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T09:44:47+00:00,32.895537,29.937188,11.9,91.0,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T09:56:47+00:00,32.895454,29.94262,11.8,89.9,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T10:08:47+00:00,32.89546,29.947986,12.2,88.3,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T10:20:47+00:00,32.895587,29.953132,12.12,93.5,93,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T10:32:47+00:00,32.895306,29.958613,11.83,86.9,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T10:44:47+00:00,32.895551,29.963951,12.22,89.7,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T10:56:47+00:00,32.895572,29.969333,12.1,90.4,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T11:08:47+00:00,32.895541,29.974576,12.1,91.7,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T11:20:47+00:00,32.895403,29.979948,11.97,87.3,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T11:32:47+00:00,32.895611,29.985255,12.03,91.1,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T11:44:47+00:00,32.895525,29.990594,11.77,91.0,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T11:56:47+00:00,32.895446,29.995924,12.14,89.6,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T12:08:47+00:00,32.895478,30.001309,12.22,89.0,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T12:20:47+00:00,32.895551,30.006574,12.15,89.5,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T12:32:47+00:00,32.895589,30.011881,11.87,90.6,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T12:44:47+00:00,32.895537,30.01745,11.76,93.0,93,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T12:56:47+00:00,32.895311,30.02257,12.06,88.9,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T13:08:47+00:00,32.895395,30.027827,12.15,88.2,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T13:20:47+00:00,32.895543,30.033357,12.06,90.7,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T13:32:47+00:00,32.89549,30.038583,12.18,89.8,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T13:44:47+00:00,32.895508,30.043887,12.3,90.0,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T13:56:47+00:00,32.895507,30.049383,11.74,89.6,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T14:08:47+00:00,32.895535,30.054716,11.77,89.2,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T14:20:47+00:00,32.895598,30.059983,12.23,90.4,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T14:32:47+00:00,32.895565,30.065535,11.96,91.8,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T14:44:47+00:00,32.895435,30.070417,12.16,88.1,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T14:56:47+00:00,32.895589,30.075956,11.97,89.1,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T15:08:47+00:00,32.895661,30.081398,12.06,93.4,93,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T15:20:47+00:00,32.895399,30.086678,12.01,89.0,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T15:32:47+00:00,32.895475,30.091849,11.99,89.2,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T15:44:47+00:00,32.895542,30.097281,12.06,90.5,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T15:56:47+00:00,32.895504,30.10277,12.08,90.2,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T16:08:47+00:00,32.895489,30.107915,11.92,90.6,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T16:20:47+00:00,32.895439,30.113263,11.78,89.5,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T16:32:47+00:00,32.895478,30.118393,11.82,91.6,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T16:44:47+00:00,32.89535,30.124009,11.82,88.3,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T16:56:47+00:00,32.89548,30.129267,11.7,90.1,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T17:08:47+00:00,32.895469,30.134525,12.18,89.1,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T17:20:47+00:00,32.895548,30.140206,11.88,90.9,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T17:32:47+00:00,32.895484,30.145334,11.75,90.9,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T17:44:47+00:00,32.895411,30.150627,11.91,87.5,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T17:56:47+00:00,32.895608,30.155935,12.0,91.9,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T18:08:47+00:00,32.89546,30.161201,11.94,91.8,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T18:20:47+00:00,32.89532,30.166442,12.24,86.9,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T18:32:47+00:00,32.895577,30.172086,11.89,91.6,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T18:44:47+00:00,32.895452,30.177281,11.85,89.2,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T18:56:47+00:00,32.895514,30.182539,12.11,90.5,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T19:08:47+00:00,32.895473,30.187844,11.97,90.8,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T19:20:47+00:00,32.895411,30.193236,11.95,89.0,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T19:32:47+00:00,32.895487,30.198608,11.75,89.2,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T19:44:47+00:00,32.895551,30.203917,12.1,92.0,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T19:56:47+00:00,32.895391,30.209408,12.06,88.3,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T20:08:47+00:00,32.895521,30.214676,12.22,91.1,91,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T20:20:47+00:00,32.895439,30.219969,12.24,89.1,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T20:32:47+00:00,32.895506,30.225192,11.79,90.1,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T20:44:47+00:00,32.895497,30.230579,11.88,86.5,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T20:56:47+00:00,32.895768,30.235885,11.73,93.3,93,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T21:08:47+00:00,32.895516,30.241164,11.91,89.1,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T21:20:47+00:00,32.895586,30.246729,12.21,91.9,92,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T21:32:47+00:00,32.895435,30.252111,12.1,90.4,90,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T21:44:47+00:00,32.895406,30.257157,12.17,87.1,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T21:56:47+00:00,32.895639,30.262575,12.19,89.0,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T22:08:47+00:00,32.895718,30.267864,12.05,80.8,81,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T22:20:47+00:00,32.89643,30.2731,12.12,87.9,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T22:32:47+00:00,32.896601,30.278748,11.8,84.9,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T22:44:47+00:00,32.896989,30.283912,12.23,84.7,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T22:56:47+00:00,32.897404,30.289224,11.72,82.3,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T23:08:47+00:00,32.898031,30.29474,11.9,86.6,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T23:20:47+00:00,32.898285,30.299862,11.89,83.8,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T23:32:47+00:00,32.898796,30.305428,11.92,83.5,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T23:44:47+00:00,32.899289,30.310554,11.78,87.9,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-18T23:56:47+00:00,32.899453,30.315932,12.0,84.5,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T00:08:47+00:00,32.89989,30.321308,11.72,84.8,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T00:20:47+00:00,32.900291,30.326563,11.8,87.1,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T00:32:47+00:00,32.90052,30.331898,12.24,81.7,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T00:44:47+00:00,32.90117,30.337233,12.06,87.7,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T00:56:47+00:00,32.901346,30.342451,11.9,84.6,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T01:08:47+00:00,32.901781,30.347948,12.03,81.4,81,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T01:20:47+00:00,32.902457,30.353292,12.2,89.2,89,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T01:32:47+00:00,32.90252,30.358546,11.86,84.2,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T01:44:47+00:00,32.902974,30.363847,12.28,85.9,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T01:56:47+00:00,32.903302,30.369341,12.05,82.3,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T02:08:47+00:00,32.903883,30.374489,12.08,87.9,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T02:20:47+00:00,32.904047,30.379905,12.3,81.5,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T02:32:47+00:00,32.904729,30.385357,12.04,86.8,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T02:44:47+00:00,32.904977,30.39065,11.94,83.2,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T02:56:47+00:00,32.905497,30.395877,12.03,84.6,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T03:08:47+00:00,32.905925,30.401313,12.02,85.7,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T03:20:47+00:00,32.906264,30.406628,12.18,83.6,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T03:32:47+00:00,32.906762,30.411896,12.27,85.8,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T03:44:47+00:00,32.907088,30.417149,12.29,83.4,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T03:56:47+00:00,32.907613,30.422595,12.05,88.1,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T04:08:47+00:00,32.907755,30.427849,11.82,84.1,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T04:20:47+00:00,32.90824,30.433404,12.01,80.4,80,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T04:32:47+00:00,32.908972,30.438573,12.22,88.4,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T04:44:47+00:00,32.909095,30.443962,12.2,84.4,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T04:56:47+00:00,32.909541,30.449416,12.27,85.5,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T05:08:47+00:00,32.90988,30.454585,12.21,83.2,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T05:20:47+00:00,32.910417,30.459913,12.24,85.4,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T05:32:47+00:00,32.910759,30.464973,12.08,83.5,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T05:44:47+00:00,32.911296,30.470576,12.13,88.4,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T05:56:47+00:00,32.911423,30.475974,11.88,82.3,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T06:08:47+00:00,32.912015,30.481214,11.87,85.2,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T06:20:47+00:00,32.912395,30.486651,11.88,85.5,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T06:32:47+00:00,32.912752,30.492005,11.79,84.5,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T06:44:47+00:00,32.91318,30.497342,12.1,85.1,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T06:56:47+00:00,32.913558,30.502645,12.07,85.6,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T07:08:47+00:00,32.913897,30.507845,11.75,86.9,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T07:20:47+00:00,32.914136,30.513103,11.74,84.0,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T07:32:47+00:00,32.914621,30.518569,12.18,84.0,84,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T07:44:47+00:00,32.915103,30.523994,11.88,84.8,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T07:56:47+00:00,32.9155,30.529185,12.18,85.2,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T08:08:47+00:00,32.915882,30.534608,11.74,86.7,87,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T08:20:47+00:00,32.916139,30.539857,11.84,81.8,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T08:32:47+00:00,32.916787,30.545204,12.26,85.0,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T08:44:47+00:00,32.917183,30.550581,11.89,87.9,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T08:56:47+00:00,32.917346,30.55592,12.08,82.9,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T09:08:47+00:00,32.917906,30.561294,11.91,86.1,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T09:20:47+00:00,32.918215,30.566634,12.23,87.6,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T09:32:47+00:00,32.918398,30.571952,12.05,81.9,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T09:44:47+00:00,32.919035,30.577286,12.11,82.9,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T09:56:47+00:00,32.919581,30.582503,12.19,85.8,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T10:08:47+00:00,32.919924,30.58807,12.01,84.5,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T10:20:47+00:00,32.920339,30.593216,11.86,87.7,88,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T10:32:47+00:00,32.920517,30.598597,11.78,83.3,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T10:44:47+00:00,32.921048,30.603949,12.15,85.0,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T10:56:47+00:00,32.921437,30.609268,11.87,84.5,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T11:08:47+00:00,32.921867,30.614616,12.2,85.6,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T11:20:47+00:00,32.922214,30.620046,11.76,85.3,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T11:32:47+00:00,32.922565,30.625185,12.21,81.9,82,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T11:44:47+00:00,32.923203,30.630534,12.24,85.2,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T11:56:47+00:00,32.923585,30.63592,11.93,86.2,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T12:08:47+00:00,32.923893,30.641465,11.93,82.9,83,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T12:20:47+00:00,32.924442,30.646693,11.7,85.9,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T12:32:47+00:00,32.924752,30.651852,12.1,85.5,86,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T12:44:47+00:00,32.925109,30.657286,11.88,84.7,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100005,MV Aegean Star,General Cargo,9214480,SX5520,2019-10-19T12:56:47+00:00,32.92552,30.662572,12.09,84.7,85,Under way using engine,MERSIN,7.5,IRRELEVANT
620100006,MT Delta Sailor,Tanker,9518820,9V6612,2019-10-18T06:56:47+00:00,32.025486,30.612555,12.27,242.1,242,Under way using engine,SIDI KERIR,14.1,IRRELEVANT
620100006,MT Delta Sailor,Tanker,9518820,9V6612,2019-10-18T07:08:47+00:00,32.024383,30.610102,11.97,254.8,255,Under way using engine,SIDI KERIR,14.1,IRRELEVANT
620100006,MT Delta Sailor,Tanker,9518820,9V6612,2019-10-18T07:20:47+00:00,32.023778,30.607478,11.92,252.2,252,Under way using engine,SIDI KERIR,14.1,IRRELEVANT
